Candidate	Event	E_Char_Start	E_Char_end	E_Word_Index	Remedy	R_Char_Start	R_Char_end	R_Word_Index	Is_inverted	Label
investigadores brasileiros estão a desenvolver há dois anos e meio uma vacina que pretende eliminar a dependência http fb me 1p5i6mdyp .	vacina	71	76	11	dependência	102	112	16	0	-1
eu achei nimesulida nas minhas coisas e to tão feliz que eu quero chorar to até agr acordada por causa de dor de dente .	nimesulida	9	18	2	dor de dente	106	117	8726	0	-1
eu to com alergia e tomo paracetamol .	paracetamol	25	35	6	alergia	10	16	3	1	-1
to sem omeprazol e cigarro existe morte mais dolorosa desconheço .	omeprazol	7	15	2	morte	34	38	6	0	-1
o diabetes tipo 2 é uma doença crônica que afeta a forma como o corpo metaboliza a glicose principal fonte de http fb me 7qt9s52tn .	glicose	83	89	17	diabetes	2	9	1	1	-1
serio e o q mesmo vocês pediam nestas manifestações ficadilma não né vai faltar sertralina e fluoxetinano sus para a depressão pós pato https twitter com sudornelles	sertralina	80	89	14	depressão	117	125	20	0	-1
nunca se sabe quando é a alergia à benzocaína volta a aparecer https twitter com marcosjsramos status 771675527002206208 .	benzocaína	35	44	8	alergia	25	31	6	1	-1
vocês ficam aí falando de ansiedade pois isso aqui sim é uma pessoa ansiosa sem tomar sertralina pic twitter com bm7wgsvenw .	sertralina	86	95	16	ansiedade	26	34	5	1	-1
cuéllar deve se entupir de sertralina depressão certa ser banco do márcio araújo .	sertralina	27	36	5	depressão	38	46	6	0	-1
doenças hipertrofia usa muito lipidios pelo cresce musculo fraco insuficiencia perda de sal na urina	sal	88	90	12	hipertrofia	8	18	1	1	-1
pouca glicose no sangue fraqueza .	glicose	6	12	1	fraqueza	24	31	4	0	-1
desde q sou pequena minha mãe reclama d uma dor na perna e todos os médicos sempre falavam q era falta de cálcio .	cálcio	106	111	22	dor na perna	44	55	101	1	-1
gente com dependência extrema de cafeína me add .	cafeína	33	39	5	dependência	10	20	2	1	-1
p uso de emergência parada cardíaca e tals mas a quetiapina pode ser p bipolaridade ou ansiedade .	quetiapina	49	58	10	parada cardíaca	20	34	34	1	-1
p uso de emergência parada cardíaca e tals mas a quetiapina pode ser p bipolaridade ou ansiedade .	quetiapina	49	58	10	ansiedade	87	95	16	0	-1
as pessoa fala tão mal de nimesulida mas já me aliviou tanta enxaqueca .	nimesulida	26	35	6	enxaqueca	61	69	12	0	-1
claro eu sempre oro mas é bom também quando alguém pra gente eu tenho depressão e jesus com certeza melhor que fluoxetina .	fluoxetina	111	120	21	depressão	70	78	14	1	-1
dor de cabeça e cólica não dá vou tomar 4 paracetamol 2 pra dor de cabeça e 2 pra cólica .	paracetamol	42	52	10	dor de cabeça	60	72	14020	0	-1
dor de cabeça e cólica não dá vou tomar 4 paracetamol 2 pra dor de cabeça e 2 pra cólica .	paracetamol	42	52	10	dor de cabeça	0	12	14020	1	-1
chá de espinheira santa ou ranitidina indicar remédio é tenso mas odeio dor de estômago .	espinheira	7	16	2	dor	72	74	12	0	-1
chá de espinheira santa ou ranitidina indicar remédio é tenso mas odeio dor de estômago .	ranitidina	27	36	5	dor	72	74	12	0	-1
andei a beber cafeína a mais e agora estou com os mesmos sintomas que há dois anos atrás quando tive a minha primeira crise de ansiedade .	cafeína	14	20	3	ansiedade	127	135	25	0	-1
desde domingo com uma dor no dente desgraçada não gosto de tomar remédio tomei uma porra de um nimesulida cadê a dor .	nimesulida	95	104	18	dor	113	115	21	0	-1
desde domingo com uma dor no dente desgraçada não gosto de tomar remédio tomei uma porra de um nimesulida cadê a dor .	nimesulida	95	104	18	dor	22	24	4	1	-1
entre formas de curar a azia rápido água com bicarbonato de sódio bicho é azia não vontade de morrer .	bicarbonato de sódio	45	64	8549	azia	74	77	14	0	-1
entre formas de curar a azia rápido água com bicarbonato de sódio bicho é azia não vontade de morrer .	bicarbonato de sódio	45	64	8549	azia	24	27	5	1	-1
com dor no estômago do cão e não acho o omeprazol nem fodendo .	omeprazol	40	48	10	dor	4	6	1	1	-1
ba essa noite demorei afuuu pra perceber que eu tava com a glicose baixa acordei pingando suor .	glicose	59	65	12	suor	90	93	16	0	-1
bicarbonato é menas dor ne bicarbonato de sódio	bicarbonato de sódio	27	46	1713	dor	20	22	3	1	-1
bicarbonato é menas dor ne bicarbonato de sódio	bicarbonato	0	10	0	dor	20	22	3	0	-1
to sem ranitidina em casa vai ter q ser o omeprazol mesmo ta me queimando dor e nausea .	ranitidina	7	16	2	dor	74	76	15	0	-1
to sem ranitidina em casa vai ter q ser o omeprazol mesmo ta me queimando dor e nausea .	omeprazol	42	50	10	dor	74	76	15	0	-1
doente bem novinha já acordo com dor de estômago cad meu omeprazol .	omeprazol	57	65	11	dor	33	35	6	1	-1
estado de extase misturado com ansiedade e excesso de nicotina no sangue eu agora .	nicotina	54	61	9	ansiedade	31	39	5	1	-1
e apesar do escitalopram ter melhorado bem a ansiedade não afetou a depressão aí to preocupada em cagar tudo .	escitalopram	12	23	3	depressão	68	76	12	0	-1
e apesar do escitalopram ter melhorado bem a ansiedade não afetou a depressão aí to preocupada em cagar tudo .	escitalopram	12	23	3	ansiedade	45	53	8	0	-1
vou ver mais ringer so que to nervosa com as morte e o estupro e tudo .	ringer	13	18	3	morte	45	49	10	0	-1
legal é você tomar um antibiótico que prejudica o estômago mesmo tomando omeprazol e afins a dor	omeprazol	73	81	12	dor	93	95	16	0	-1
tomo omeprazol e a dor no estomago só aumenta hoje é dia de ter todas as dores causada pelo fds famosa lei do retorno .	omeprazol	5	13	1	dor	19	21	4	0	-1
minha mochila tem muito remédio cruzes kkkk dorflex neosaldina omeprazol 2 de alergia e neosoro puta merda kkkkkk .	dorflex	44	50	7	alergia	78	84	12	0	-1
minha mochila tem muito remédio cruzes kkkk dorflex neosaldina omeprazol 2 de alergia e neosoro puta merda kkkkkk .	neosaldina	52	61	8	alergia	78	84	12	0	-1
minha mochila tem muito remédio cruzes kkkk dorflex neosaldina omeprazol 2 de alergia e neosoro puta merda kkkkkk .	omeprazol	63	71	9	alergia	78	84	12	0	-1
pesquisadores brasileiros desenvolvem vacina capaz de eliminar dependência de cocaína http	vacina	38	43	3	dependência	63	73	7	0	-1
não tem coisa pior do que esse gosto de morte que fica depois de tomar secnidazol .	secnidazol	71	80	15	morte	40	44	9	1	-1
suor frio nas mãos e pés gastrite coração acelerado da lhe omeprazol vomitos matinais só de imaginar levantar e sair de casa .	omeprazol	59	67	11	suor frio	0	8	8	1	-1
suor frio nas mãos e pés gastrite coração acelerado da lhe omeprazol vomitos matinais só de imaginar levantar e sair de casa .	omeprazol	59	67	11	gastrite	25	32	6	1	-1
suor frio nas mãos e pés gastrite coração acelerado da lhe omeprazol vomitos matinais só de imaginar levantar e sair de casa .	omeprazol	59	67	11	vomitos	69	75	12	0	-1
ela tava doente o dipirona entrou na mente comprimido desceu quente dor de cabeça bebê	dipirona	18	25	4	dor de cabeça	68	80	8479	0	-1
to a quase uma semana vivendo de ibuprofeno não aguento mais de tanta dor no corpo .	ibuprofeno	33	42	7	dor	70	72	13	0	-1
eritromicina azitromicina são ótimos pra otite .	eritromicina	0	11	0	otite	41	45	5	0	-1
eritromicina azitromicina são ótimos pra otite .	azitromicina	13	24	1	otite	41	45	5	0	-1
já tomei tanto omeprazol hoje que já já tenho uma overdose e essa dor não passa .	omeprazol	15	23	3	dor	66	68	13	0	-1
a metionina é um aa essencial n sei nao qro saber e tenho raiva de qm sabe .	metionina	2	10	1	raiva	58	62	13	0	-1
sei que é errado viver de remédios mas vou voltar pra sertralina pq minha ansiedade tá fodendo minha enxaqueca .	sertralina	54	63	11	enxaqueca	101	109	18	0	-1
sei que é errado viver de remédios mas vou voltar pra sertralina pq minha ansiedade tá fodendo minha enxaqueca .	sertralina	54	63	11	ansiedade	74	82	14	0	-1
eu fumei muito hoje to passando mal a fú agora por causa da alergia à nicotina .	nicotina	70	77	15	alergia	60	66	13	1	-1
cuidado q ela não tomou vacina contra a raiva https twitter com coe mylle status 814261257016582144 .	vacina	24	29	5	raiva	40	44	8	0	-1
o remédio de manhã no almoço tive azia então depois tomei bicarbonato de sódio nem sei o q lanchar hj .	bicarbonato de sódio	58	77	9560	azia	34	37	7	1	-1
sobre fazer prova com crise de alergia e dopada de loratadina .	loratadina	51	60	10	alergia	31	37	6	1	-1
se eu tivesse no quarto do michael no dia da morte dele eu iria fazer o conrad tomar a merda do propofol stoptheliesaboutmichael .	propofol	96	103	21	morte	45	49	10	1	-1
vou viver a base de couve e omeprazol mas se essa dor passa couve vai ser meu novo açai .	omeprazol	28	36	7	dor	50	52	11	0	-1
após 4 dias sem cafeína eis o resultado 1 de boa 2 de boa 3 dor de cabeça infernal	cafeína	16	22	4	dor de cabeça	60	72	1628	0	-1
meu tio está em coma pro causa da diabetes e dão lição de moral em mim que tenho a glicose melhor do que geral nessa casa .	glicose	83	89	19	coma	16	19	4	1	-1
meu tio está em coma pro causa da diabetes e dão lição de moral em mim que tenho a glicose melhor do que geral nessa casa .	glicose	83	89	19	diabetes	34	41	8	1	-1
meu tio está em coma pro causa da diabetes e dão lição de moral em mim que tenho a glicose melhor do que geral nessa casa .	pro	21	23	5	coma	16	19	4	1	-1
meu tio está em coma pro causa da diabetes e dão lição de moral em mim que tenho a glicose melhor do que geral nessa casa .	pro	21	23	5	diabetes	34	41	8	0	-1
tamoxifen tamoxifeno para acne http bit ly 1ypwx4a .	tamoxifeno	10	19	1	acne	26	29	3	0	-1
omeprazol nao eh so pra gastrite	omeprazol	0	8	0	gastrite	24	31	5	0	-1
a dor incontrolável de não ter nicotina .	nicotina	31	38	6	dor	2	4	1	1	-1
na hora de morrer tu tem um aumento absurdo de dopamina e nem sente dor minha professora falou em aula .	dopamina	47	54	10	dor	68	70	14	0	-1
tem alergia a algum remedio sim a paracetamol ai o que ele me manda toma paracetamol .	paracetamol	73	83	15	alergia	4	10	1	1	-1
tem alergia a algum remedio sim a paracetamol ai o que ele me manda toma paracetamol .	paracetamol	34	44	7	alergia	4	10	1	1	-1
fui levar a lívia pra tomar vacina e até agora não acredito nesse calor jesus q q isso .	vacina	28	33	6	calor	66	70	13	0	-1
essa famosa substância emagrecedora chamada sibutramina pode levar a morte com a auto medicação procure um http fb me d5jvxeus .	sibutramina	44	54	5	morte	69	73	9	0	-1
pl2431 11 chega de morte por uso da sibutramina	sibutramina	36	46	8	morte	19	23	4	1	-1
kefera tem alergia a dipirona .	dipirona	21	28	4	alergia	11	17	2	1	-1
eu sem cafeína já to fodido de ansiedade imagina se eu voltasse a tomar a cafeína concentrada .	cafeína	74	80	15	ansiedade	31	39	7	1	-1
eu sem cafeína já to fodido de ansiedade imagina se eu voltasse a tomar a cafeína concentrada .	cafeína	7	13	2	ansiedade	31	39	7	0	-1
entre ibuprofeno paracetamol e dipirona todos pra dor ou febre ele é o que menos agride o fígado .	ibuprofeno	6	15	1	dor	50	52	7	0	-1
entre ibuprofeno paracetamol e dipirona todos pra dor ou febre ele é o que menos agride o fígado .	ibuprofeno	6	15	1	febre	57	61	9	0	-1
entre ibuprofeno paracetamol e dipirona todos pra dor ou febre ele é o que menos agride o fígado .	dipirona	31	38	4	dor	50	52	7	0	-1
entre ibuprofeno paracetamol e dipirona todos pra dor ou febre ele é o que menos agride o fígado .	dipirona	31	38	4	febre	57	61	9	0	-1
entre ibuprofeno paracetamol e dipirona todos pra dor ou febre ele é o que menos agride o fígado .	paracetamol	17	27	2	dor	50	52	7	0	-1
entre ibuprofeno paracetamol e dipirona todos pra dor ou febre ele é o que menos agride o fígado .	paracetamol	17	27	2	febre	57	61	9	0	-1
que o omeprazol resolva a minha dor de estômago amém .	omeprazol	6	14	2	dor	32	34	6	0	-1
fluoxetina pra algumas pessoas resolve por que é um calmante anti ansiedade sei lá .	fluoxetina	0	9	0	ansiedade	66	74	11	0	-1
fluoxetina pra algumas pessoas resolve por que é um calmante anti ansiedade sei lá .	anti	61	64	10	ansiedade	66	74	11	0	-1
pra emagrecer as vezes eu tomo franol pra controlar a ansiedade	franol	31	36	6	ansiedade	54	62	10	0	-1
to fazendo de tudo pra não viciar em dipirona mas eu já não suporto mais sentir tanta dor de cabeça .	dipirona	37	44	8	dor de cabeça	86	98	12809	0	-1
vou entrar em coma de glicose .	glicose	22	28	5	coma	14	17	3	1	-1
acho que tem a ver com o negócio que minha glicose abaixa muito fico com dor de cabeça e muito sono .	glicose	43	49	10	dor de cabeça	73	85	506	0	-1
acho que tem a ver com o negócio que minha glicose abaixa muito fico com dor de cabeça e muito sono .	glicose	43	49	10	sono	95	98	20	0	-1
hoje eu queria oxicodona pra que pra dor intensa .	oxicodona	15	23	3	dor	37	39	7	0	-1
bicarbonato de sódio tem um gostinho muito bom cujo qual eu chamo de gostinho da morte .	bicarbonato de sódio	0	19	1712	morte	81	85	15	0	-1
fui pro hospital pq tava morrendo de dor .	pro	4	6	1	dor	37	39	7	0	-1
essa fluoxetina tira a ansiedade mas da insonia .	fluoxetina	5	14	1	ansiedade	23	31	4	0	-1
como pode haver gente que ingere óleo de rícino isso fede muito meu cabelo tá mt fedido que enjoo .	óleo de rícino	33	46	7866	enjoo	92	96	18	0	-1
fluoxetina pra ansiedade .	fluoxetina	0	9	0	ansiedade	15	23	2	0	-1
a essa hora eu já tinha tomado o melhor remédio do planeta dado pela nicolle aka bromoprida e tava feliz na fila sem diarréia .	bromoprida	81	90	16	diarréia	117	124	23	0	-1
com muita dor de garganta sem poder tomar nimesulida pq se nao eu fico com a cara torta e mancha no corpo inteiro vo te q convive c isso .	nimesulida	42	51	8	dor de garganta	10	24	1875	1	-1
morte é o mais improvável depois de muitas complicações tem tratamento pra caso grave oseltamivir e zanamivir https twitter com lesbienned status 717532130415403008 .	oseltamivir	86	96	14	morte	0	4	0	1	-1
morte é o mais improvável depois de muitas complicações tem tratamento pra caso grave oseltamivir e zanamivir https twitter com lesbienned status 717532130415403008 .	zanamivir	100	108	16	morte	0	4	0	1	-1
nossa como nimesulida é ótimo eu tava morrendo de dor tava insuportavel tomei um comprimido em 30 min	nimesulida	11	20	2	dor	50	52	9	0	-1
nicotina pra amenizar a dor por favor .	nicotina	0	7	0	dor	24	26	4	0	-1
você meu amigo do twitter sabia q a cafeina tem propriedades que dilatam os vasos e aliviam a dor de cabeça obrigado de nada .	cafeina	36	42	8	dor de cabeça	94	106	13595	0	-1
queria mandar um beijo pro nimesulida que tá me ajudando a passar por essa barra chamada dor de dente .	nimesulida	27	36	5	dor de dente	89	100	11863	0	-1
queria mandar um beijo pro nimesulida que tá me ajudando a passar por essa barra chamada dor de dente .	pro	23	25	4	dor de dente	89	100	11863	0	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	norfloxacino	97	108	17	dor	22	24	4	1	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	norfloxacino	97	108	17	dor	59	61	11	1	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	norfloxacino	97	108	17	infecção	122	129	21	0	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	tandrilax	87	95	16	dor	22	24	4	1	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	tandrilax	87	95	16	dor	59	61	11	1	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	tandrilax	87	95	16	infecção	122	129	21	0	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	tandrilax	0	8	0	dor	22	24	4	0	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	tandrilax	0	8	0	dor	59	61	11	0	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	tandrilax	0	8	0	infecção	122	129	21	0	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	atroveran	37	45	7	dor	22	24	4	1	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	atroveran	37	45	7	dor	59	61	11	0	-1
tandrilax pra tirar a dor das costas atroveran pra tirar a dor na barriga causada pelo tandrilax norfloxacino pra curar a infecção .	atroveran	37	45	7	infecção	122	129	21	0	-1
nada tô c a garganta inflamada e febre p piorar tenho alergia a dipirona .	dipirona	64	71	13	alergia	54	60	11	1	-1
nada tô c a garganta inflamada e febre p piorar tenho alergia a dipirona .	dipirona	64	71	13	febre	33	37	7	1	-1
poxa miga a sulfadiazina de prata alivia a beça a dor e ardência imediatamente até .	sulfadiazina de prata	12	32	14139	dor	50	52	10	0	-1
na hora nem precisa de glicose até volto do coma	glicose	23	29	5	coma	44	47	9	0	-1
fluoxetina pra sua ansiedade pílulas e pílulas pra conter a insanidade .	fluoxetina	0	9	0	ansiedade	19	27	3	0	-1
