Index	Candidate	Drug	Drug_Char_Start	Drug_Char_end	Drug_Word_Index	Event	Event_Char_Start	Event_Char_end	Event_Word_Index	Is_inverted	LABEL
3100	uma que o cigarro fica ruim duas que minha ansiedade generalizada ta sendo descontada em outra coisa além da fluoxetina comida .	fluoxetina	109	118	19	ansiedade	43	51	9	1	-1
3101	chapar de sibutramina e fluoxetina p entrar em coma seria uma boa .	sibutramina	10	20	2	coma	47	50	8	0	-1
3102	chapar de sibutramina e fluoxetina p entrar em coma seria uma boa .	fluoxetina	24	33	4	coma	47	50	8	0	-1
3103	meu creme anti acne provocou ainda mais acne na minha cara isso é a polêmica da vacina all over again .	creme	4	8	1	acne	15	18	3	0	-1
3104	meu creme anti acne provocou ainda mais acne na minha cara isso é a polêmica da vacina all over again .	creme	4	8	1	acne	40	43	7	0	-1
3105	meu creme anti acne provocou ainda mais acne na minha cara isso é a polêmica da vacina all over again .	vacina	80	85	16	acne	15	18	3	1	-1
3106	meu creme anti acne provocou ainda mais acne na minha cara isso é a polêmica da vacina all over again .	vacina	80	85	16	acne	40	43	7	1	-1
3107	meu creme anti acne provocou ainda mais acne na minha cara isso é a polêmica da vacina all over again .	anti	10	13	2	acne	15	18	3	0	-1
3108	meu creme anti acne provocou ainda mais acne na minha cara isso é a polêmica da vacina all over again .	anti	10	13	2	acne	40	43	7	0	-1
3109	o calor dilata os vasos sanguíneos então usem boné alguma coisa pra evitar contato direto na cabeça e andem com dipirona no bolso haha .	dipirona	112	119	20	calor	2	6	1	1	-1
3110	vou me chapar de ibuprofeno e ver o que acontece com essa dor .	ibuprofeno	17	26	4	dor	58	60	12	0	-1
3111	doi muito é desesperador a nimesulida que faz amenizar a dor .	nimesulida	27	36	5	dor	57	59	10	0	-1
3113	ansiedade e muito consumo de cafeína ou taurina red bull por exemplo .	cafeína	29	35	5	ansiedade	0	8	0	1	-1
3114	esqueci de tomar minha vacina de alergia mais uma vez .	vacina	23	28	4	alergia	33	39	6	0	-1
3115	comecei a ficar com dor de cabeça por causa do álcool meti um ibuprofeno nunca me senti tão bem na vida .	álcool	47	52	10	dor de cabeça	20	32	28523	1	-1
3116	comecei a ficar com dor de cabeça por causa do álcool meti um ibuprofeno nunca me senti tão bem na vida .	ibuprofeno	62	71	13	dor de cabeça	20	32	28523	1	-1
3117	acordei chorando de dor gritando pra minha mãe e ela me deu uma nimesulida e foi dormir maravilha .	nimesulida	64	73	13	chorando	8	15	1	1	-1
3118	acordei chorando de dor gritando pra minha mãe e ela me deu uma nimesulida e foi dormir maravilha .	nimesulida	64	73	13	dor	20	22	3	1	-1
3119	tão comendo lasanha aqui em casa e eu tomando vitamina de maçã com mamão pra ir treinar q morte horrível essa .	vitamina	46	53	9	morte	90	94	18	0	-1
3120	já sinto a dor do pós vacina .	vacina	22	27	6	dor	11	13	3	1	-1
3122	se for dor de garganta amoxilina mas so indo no medico infecçao urinaria ampicilina mas so indo no medico eu tomei mas eu ne .	ampicilina	73	82	13	dor de garganta	7	21	40024	1	-1
3123	café todo comprimido de dor de cabeca contem cafeína .	cafeína	45	51	8	dor	24	26	4	1	-1
3124	2 dipirona 3 paracetamol e 1 calmante e essa dor num passa pqp .	dipirona	2	9	1	dor	45	47	9	0	-1
3125	2 dipirona 3 paracetamol e 1 calmante e essa dor num passa pqp .	paracetamol	13	23	3	dor	45	47	9	0	-1
3126	tomo glicose até não querer mais e medicamento pra dor na veia rapidinho melhoraaaaaa .	glicose	5	11	1	dor	51	53	9	0	-1
3127	febre e dor de garganta tomar logo o nimesulida ele é tiro e queda .	nimesulida	37	46	8	febre	0	4	0	1	-1
3128	febre e dor de garganta tomar logo o nimesulida ele é tiro e queda .	nimesulida	37	46	8	dor de garganta	8	22	37113	1	-1
3129	deveria estar dormindo mas eu estou com sono e eufórico ao mesmo tempo uma leve crise de ansiedade que fez minha glicose subir .	glicose	113	119	21	ansiedade	89	97	17	1	-1
3130	deveria estar dormindo mas eu estou com sono e eufórico ao mesmo tempo uma leve crise de ansiedade que fez minha glicose subir .	glicose	113	119	21	sono	40	43	7	1	-1
3131	pedro ta com febre por causa da vacina coitadinho do meu bebê .	vacina	32	37	7	febre	13	17	3	1	-1
3132	parece q o omeprazol ta fazendo efeito parece q a dor ta sumindo .	omeprazol	11	19	3	dor	50	52	10	0	-1
3133	rezende evil os remédios coristina d e nimesulida me fizeram mal alergia tive emorragia interna ai vomitei todo meu sangue do corpo .	coristina	25	33	4	alergia	65	71	11	0	-1
3134	rezende evil os remédios coristina d e nimesulida me fizeram mal alergia tive emorragia interna ai vomitei todo meu sangue do corpo .	nimesulida	39	48	7	alergia	65	71	11	0	-1
3135	preparei o café que eu sei que tu gosta sentei e esperei vc chegar já era noite e vc não apareceu morri de tanta cafeína e de tanta raiva .	cafeína	113	119	24	raiva	132	136	28	0	-1
3136	ôh idiota se eu tomar vacina contra minha alergia na perna ela vai me fazer engordar então vou ficar gordinha .	vacina	22	27	5	alergia	42	48	8	0	-1
3137	cafeína demais nicotina demais insônia demais choro demais estresse demais dor demais paz de menos to um lixo eu preciso dormir .	nicotina	15	22	2	insônia	31	37	4	0	-1
3138	cafeína demais nicotina demais insônia demais choro demais estresse demais dor demais paz de menos to um lixo eu preciso dormir .	nicotina	15	22	2	estresse	59	66	8	0	-1
3139	cafeína demais nicotina demais insônia demais choro demais estresse demais dor demais paz de menos to um lixo eu preciso dormir .	nicotina	15	22	2	dor	75	77	10	0	-1
3140	cafeína demais nicotina demais insônia demais choro demais estresse demais dor demais paz de menos to um lixo eu preciso dormir .	cafeína	0	6	0	insônia	31	37	4	0	-1
3141	cafeína demais nicotina demais insônia demais choro demais estresse demais dor demais paz de menos to um lixo eu preciso dormir .	cafeína	0	6	0	estresse	59	66	8	0	-1
3142	cafeína demais nicotina demais insônia demais choro demais estresse demais dor demais paz de menos to um lixo eu preciso dormir .	cafeína	0	6	0	dor	75	77	10	0	-1
3144	minha dor de cabeça não foi causada por falta de cafeína pesquisando aqui o que pode ter a causado .	cafeína	49	55	10	dor de cabeça	6	18	38363	1	-1
3145	oração buscofem dipirona toalha com água quente e 1 hora e meia perdida de sono por causa de cólica senhor .	dipirona	16	23	2	sono	75	78	14	0	-1
3146	oração buscofem dipirona toalha com água quente e 1 hora e meia perdida de sono por causa de cólica senhor .	buscofem	7	14	1	sono	75	78	14	0	-1
3147	ajjsjsjajajsnakaka eu sinto abstinência de cafeina sinto dor	cafeina	43	49	5	dor	57	59	7	0	-1
3148	21 ansiedade depressão gastrite má alimentação mais gastrite omeprazol .	omeprazol	61	69	8	gastrite	23	30	3	1	-1
3149	21 ansiedade depressão gastrite má alimentação mais gastrite omeprazol .	omeprazol	61	69	8	ansiedade	3	11	1	1	-1
3150	21 ansiedade depressão gastrite má alimentação mais gastrite omeprazol .	omeprazol	61	69	8	gastrite	52	59	7	1	-1
3151	21 ansiedade depressão gastrite má alimentação mais gastrite omeprazol .	omeprazol	61	69	8	depressão	13	21	2	1	-1
3152	tomando isotretinoína pela 4a vez na vida que merda a vida não pode comer não pode beber depressão o que faz pra animar acne .	isotretinoína	8	20	1	depressão	89	97	17	0	-1
3153	tomando isotretinoína pela 4a vez na vida que merda a vida não pode comer não pode beber depressão o que faz pra animar acne .	isotretinoína	8	20	1	acne	120	123	23	0	-1
3154	brunalmdr zolpidem resolve isso fácil fácil e não causa dependência .	zolpidem	10	17	1	dependência	56	66	9	0	-1
3155	que agressividade tomou a vacina não ontem era dia .	vacina	26	31	4	agressividade	4	16	1	1	-1
3156	meu sangue chega até a ferver glicose vai lá em cima isso tudo por causa de raiva .	glicose	30	36	6	raiva	76	80	16	0	-1
3157	ta calor d mais vou jogar dipirona no quintal pra ver se abaixa a temperatura .	dipirona	26	33	6	calor	3	7	1	1	-1
3158	lá mt suor mta testosterona .	testosterona	15	26	4	suor	6	9	2	1	-1
3159	pro dia hoje omeprazol okay remedio pra dor de cabeça okay falta de apetite no almoço okay vontande de pular da janela okay .	pro	0	2	0	dor de cabeça	40	52	41916	0	-1
3160	pro dia hoje omeprazol okay remedio pra dor de cabeça okay falta de apetite no almoço okay vontande de pular da janela okay .	omeprazol	13	21	3	dor de cabeça	40	52	41916	0	-1
3161	só ibuprofeno que alivia minha dor só ele desse jeito não vou aguentar .	ibuprofeno	3	12	1	dor	31	33	5	0	-1
3162	meu vô é tão viciado em remédio que tomou um paracetamol pq tava com calor .	paracetamol	45	55	10	com calor	65	73	73	0	-1
3163	aquelas vontades de comer doce até entrar em coma por aumento excessivo da glicose .	glicose	75	81	13	coma	45	48	8	1	-1
3164	sofrimento o ministério da saúde adverte a dependência da nicotina causa	nicotina	58	65	9	dependência	43	53	7	1	-1
3165	eu sou ótima tomei o omeprazol por causa da dor mas aí bebi coca e agora voltou a doer .	omeprazol	21	29	5	dor	44	46	9	0	-1
3166	ibuprofeno dipirona tem mas eu tenho alergia .	dipirona	11	18	1	alergia	37	43	6	0	-1
3167	ibuprofeno dipirona tem mas eu tenho alergia .	ibuprofeno	0	9	0	alergia	37	43	6	0	-1
3168	minha dor de cabeça passou to um pouco chocada amém ibuprofeno .	ibuprofeno	52	61	10	dor de cabeça	6	18	38364	1	-1
3169	to caindo de sono mas não posso dormir sem sentir dor alguém aplica propofol em mim	propofol	68	75	13	sono	13	16	3	1	-1
3170	to caindo de sono mas não posso dormir sem sentir dor alguém aplica propofol em mim	propofol	68	75	13	dor	50	52	10	1	-1
3171	você tá certo e se for compulsão fluoxetina não é a primeira escolha se fosse ansiedade talvez .	fluoxetina	33	42	7	ansiedade	78	86	15	0	-1
3172	cafeína e ansiedade misturinha nota 10 pra manter um ser humano que só quer dormir hiper acordado .	cafeína	0	6	0	ansiedade	10	18	2	0	-1
3173	adoro alucinação de zolpidem você olha pra foto e ela começa a se mexer .	zolpidem	20	27	3	alucinação	6	15	1	1	-1
3174	má alimentação mais gastrite omeprazol .	omeprazol	29	37	4	gastrite	20	27	3	1	-1
3176	só me faltava essa agr alergia a paracetamol .	paracetamol	33	43	7	alergia	23	29	5	1	-1
3177	gastrite depressão omeprazol clonazepam .	clonazepam	29	38	3	depressão	9	17	1	1	-1
3178	gastrite depressão omeprazol clonazepam .	clonazepam	29	38	3	gastrite	0	7	0	1	-1
3179	gastrite depressão omeprazol clonazepam .	omeprazol	19	27	2	depressão	9	17	1	1	-1
3180	gastrite depressão omeprazol clonazepam .	omeprazol	19	27	2	gastrite	0	7	0	1	-1
3181	meu sonho é ir pro hospital tomar glicose por estar em coma alcoólico .	glicose	34	40	7	coma	55	58	11	0	-1
3182	meu sonho é ir pro hospital tomar glicose por estar em coma alcoólico .	pro	15	17	4	coma	55	58	11	0	-1
3183	comi feito uma disgraçada na churrascaria e agora to aqui morrendo de azia nem omeprazol tá dando jeito .	omeprazol	79	87	14	azia	70	73	12	1	-1
3184	que beijar deve ser bom mas cês já tomaram omeprazol quando a azia tá matando .	omeprazol	43	51	9	azia	62	65	12	0	-1
3185	égua muito triste passar por isso de vez em quando a dor no estômago ataca mas eu insisto no café e me entupo de omeprazol .	omeprazol	113	121	24	dor	53	55	11	1	-1
3186	vai ficar difícil para quem tem alergia o bom mesmo é a vacina .	vacina	56	61	12	alergia	32	38	6	1	-1
3187	estou queimando de azia esqueci de trazer meu omeprazol .	omeprazol	46	54	8	azia	19	22	3	1	-1
3188	o problema é q se eu tomo um melhor a depressão mas a. eu já tomei uma nimesulida e um tramadol alguém explica como que tô com dor ainda não tenho paciência pra ser paciente .	tramadol	87	94	20	depressão	38	46	10	1	-1
3189	o problema é q se eu tomo um melhor a depressão mas a. eu já tomei uma nimesulida e um tramadol alguém explica como que tô com dor ainda não tenho paciência pra ser paciente .	tramadol	87	94	20	dor	127	129	27	0	-1
3190	o problema é q se eu tomo um melhor a depressão mas a. eu já tomei uma nimesulida e um tramadol alguém explica como que tô com dor ainda não tenho paciência pra ser paciente .	nimesulida	71	80	17	depressão	38	46	10	1	-1
3191	o problema é q se eu tomo um melhor a depressão mas a. eu já tomei uma nimesulida e um tramadol alguém explica como que tô com dor ainda não tenho paciência pra ser paciente .	nimesulida	71	80	17	dor	127	129	27	0	-1
3192	por causa da testosterona que deixa o cabelo mais bonito que raiva do meu primo q tem cabelo comprido	testosterona	13	24	3	raiva	61	65	11	0	-1
3193	depois de uma apresentação da dupla depressão ansiedade vem ai a próxima dupla neosaldina omeprazol .	omeprazol	90	98	14	ansiedade	46	54	7	1	-1
3194	depois de uma apresentação da dupla depressão ansiedade vem ai a próxima dupla neosaldina omeprazol .	omeprazol	90	98	14	depressão	36	44	6	1	-1
3195	depois de uma apresentação da dupla depressão ansiedade vem ai a próxima dupla neosaldina omeprazol .	neosaldina	79	88	13	ansiedade	46	54	7	1	-1
3196	depois de uma apresentação da dupla depressão ansiedade vem ai a próxima dupla neosaldina omeprazol .	neosaldina	79	88	13	depressão	36	44	6	1	-1
3197	deve ser por isso que grande parte dos remédios prescritos pra dor principalmente de cabeça tem cafeína haushaus .	cafeína	96	102	16	dor	63	65	11	1	-1
3199	algm olha p mim se eu posso tomar paracetamol com nimesulida por favor eu to ardendo em febre .	nimesulida	50	59	10	febre	88	92	17	0	-1
3200	algm olha p mim se eu posso tomar paracetamol com nimesulida por favor eu to ardendo em febre .	paracetamol	34	44	8	febre	88	92	17	0	-1
3201	dipirona me alivia a dor mas esse gosto que deixa na boca sempre acentua a sensação de doença pantominésia .	dipirona	0	7	0	dor	21	23	4	0	-1
3202	isabeltiful só vi seu snap sobre a dor de cabeça agora uma dica de remédio normal pra dor de cabeça é naproxeno funciona super .	naproxeno	102	110	21	dor de cabeça	86	98	37642	1	-1
3203	isabeltiful só vi seu snap sobre a dor de cabeça agora uma dica de remédio normal pra dor de cabeça é naproxeno funciona super .	naproxeno	102	110	21	dor de cabeça	35	47	37642	1	-1
3204	um ibuprofeno 600 mili alguma coisa e uma colher de paracetamol infantil e a dor de cabeca não passa .	ibuprofeno	3	12	1	dor	77	79	14	0	-1
3205	um ibuprofeno 600 mili alguma coisa e uma colher de paracetamol infantil e a dor de cabeca não passa .	paracetamol	52	62	10	dor	77	79	14	0	-1
3206	tomei um coisa de ibuprofeno agr pra vê se essa dor alivia .	ibuprofeno	18	27	4	dor	48	50	10	0	-1
3207	cadê minha morfina pra amenizar essa dor que é não poder te ter do meu lado .	morfina	11	17	2	dor	37	39	6	0	-1
3208	tanta testosterona nessa barbearia tá me deixando com dor de cabeça .	testosterona	6	17	1	dor de cabeça	54	66	42097	0	-1
3209	o que fazer quando vc toma 2 paracetamol 750 mg e continua com enxaqueca .	paracetamol	29	39	7	enxaqueca	63	71	13	0	-1
3210	estou surtando pra montar meu primeiro manifesto cênico de tanta ansiedade haja sertralina pra me acalmar .	sertralina	80	89	12	ansiedade	65	73	10	1	-1
3211	toma banho com permanganato de potássio que seca td melhor coisa p alergia assim mas num deixa de investigar o q pode ser q causou .	permanganato de potássio	15	38	40886	alergia	67	73	12	0	-1
3212	o medico disse que minha agitação é culpa da cafeina olha vc me perdoa mas eu nao consigo ficar sem .	cafeina	45	51	9	agitação	25	32	5	1	-1
3213	eu já tomei uma nimesulida e um tramadol alguém explica como que tô com dor ainda não tenho paciência pra ser paciente .	tramadol	32	39	7	dor	72	74	14	0	-1
3214	eu já tomei uma nimesulida e um tramadol alguém explica como que tô com dor ainda não tenho paciência pra ser paciente .	nimesulida	16	25	4	dor	72	74	14	0	-1
3217	cólica e gastrite n combinam tomo o omeprazol e logo em seguida o ponstan só aguardando a explosão .	omeprazol	36	44	7	gastrite	9	16	2	1	-1
3218	cólica e gastrite n combinam tomo o omeprazol e logo em seguida o ponstan só aguardando a explosão .	ponstan	66	72	13	gastrite	9	16	2	1	-1
3219	ansiedade e omeprazol são parte de mim	omeprazol	12	20	2	ansiedade	0	8	0	1	-1
3220	dai minha mae disse q aliviaria a dor o ibuprofeno .	ibuprofeno	40	49	9	dor	34	36	7	1	-1
3221	duas ranitidina agora pra ver se passa essa dor .	ranitidina	5	14	1	dor	44	46	8	0	-1
3222	salve salve o hidróxido de alumínio esse subway que comi hoje à noite deu uma azia infeliz .	hidróxido de alumínio	14	34	39963	azia	78	81	15	0	-1
3223	aí a bupropiona tem como efeito colateral insônia tremor dor de cabeça tontura agitação e ansiedade mas ajuda a emagrecer .	bupropiona	5	14	2	agitação	79	86	13	0	-1
3224	aí a bupropiona tem como efeito colateral insônia tremor dor de cabeça tontura agitação e ansiedade mas ajuda a emagrecer .	bupropiona	5	14	2	tremor	50	55	8	0	-1
3225	aí a bupropiona tem como efeito colateral insônia tremor dor de cabeça tontura agitação e ansiedade mas ajuda a emagrecer .	bupropiona	5	14	2	tontura	71	77	12	0	-1
3226	aí a bupropiona tem como efeito colateral insônia tremor dor de cabeça tontura agitação e ansiedade mas ajuda a emagrecer .	bupropiona	5	14	2	insônia	42	48	7	0	-1
3227	aí a bupropiona tem como efeito colateral insônia tremor dor de cabeça tontura agitação e ansiedade mas ajuda a emagrecer .	bupropiona	5	14	2	ansiedade	90	98	15	0	-1
3228	aí a bupropiona tem como efeito colateral insônia tremor dor de cabeça tontura agitação e ansiedade mas ajuda a emagrecer .	bupropiona	5	14	2	dor de cabeça	57	69	34847	0	-1
3229	3 remédios pra dor e mais fluoxetina me dopei .	fluoxetina	26	35	6	dor	15	17	3	1	-1
3230	se for enjôo ou azia indico o bromoprida ele é tiro e queda rs .	bromoprida	30	39	7	enjôo	7	11	2	1	-1
3231	se for enjôo ou azia indico o bromoprida ele é tiro e queda rs .	bromoprida	30	39	7	azia	16	19	4	1	-1
3232	e pra quando vc tiver com a alergia muito arregaçada vc pode tomar beclometasona ou fluticasona betametasona dexametasona .	dexametasona	109	120	17	alergia	28	34	7	1	-1
